item_id,sample_id,task,target,choice_count,character_count,input_sha256,normalized_sha256
KUAKE-QQR:dev-35038,dev-35038,KUAKE-QQR,完全一致,4,86,93c964fc2a5d1abca758762b3bd5d0f3abcdd11e2a38363abf41642bfbbbbbab,fcc9a5d43f0bdc46da0c65c3663617eb75b35c103abbc20ed624cf421b606a0e
KUAKE-QQR:dev-35084,dev-35084,KUAKE-QQR,后者是前者的语义父集,4,90,39c92390dcd3731f45284be7f8bbc9ce20ade8dd674d629e19be7b880ea99b41,ae1be6948b9a9715a875157f4580ad24e9b29d08ea24c056d020179e4eb60026
KUAKE-QQR:dev-35100,dev-35100,KUAKE-QQR,后者是前者的语义子集,4,89,ed258a6c3060115adde000313cd3c0b3329b0c073167abe053f757ef14f96524,23d569ec74d95ecf270591303b5009b70f8e8de65fe81bce3c361bcf7178cfc4
KUAKE-QQR:dev-35289,dev-35289,KUAKE-QQR,完全一致,4,94,9eac565e24881baf4ae7658f66fa43a23faee6026cb6f3749053cb77eefb96fe,ec959c75017083463e43e1efb50c9ea35d96dbb143eaf5632d6d322c65028367
KUAKE-QQR:dev-35294,dev-35294,KUAKE-QQR,完全一致,4,96,7c8813b8b90056e5dd37cd9575420acd861963029a614d0aab38e49ad8f463fc,0ede9da6ac09e382bff0a7d8e9715bda4b636eb1ab402e64f0f624d458f4def7
KUAKE-QQR:dev-35355,dev-35355,KUAKE-QQR,完全一致,4,83,8c4f2729ce540025e807bab3cc8ad91e1ecc993f9bc5f1638b5265edbf3c0022,b33ee3b3e9dd2054ee6471b2c7d806ddb00231ac37148fd11db3a9f97549209e
KUAKE-QQR:dev-3541,dev-3541,KUAKE-QQR,语义无直接关联,4,92,e9038209fce224e361516711bc9f19e72aa1c68c40696f43e253329bf6afe1e6,5bd648436ff6524b38b2c9735b2fde80f156e1f0ae86681c94046878f9b0fa74
KUAKE-QQR:dev-35413,dev-35413,KUAKE-QQR,完全一致,4,95,992685f62fc1b5d1466917f4b6afa6b8814267fe64994560b6cbd71c47df4fad,e00d67ec108c2141a12f6c99b4964400968309079d8d5d61e06438e1ce321541
KUAKE-QQR:dev-35420,dev-35420,KUAKE-QQR,完全一致,4,98,c0ea890e688073674a6e4bb14163e600e77060d1c72707f1814cbbba9d48638c,702d4e2e138c86707023c62df40dc36821c077bfdd6e6898c5d278aed8525c1f
KUAKE-QQR:dev-35728,dev-35728,KUAKE-QQR,后者是前者的语义父集,4,93,831165c136d3a5cff9b6d6b8cdb48ed1cf4ff70813af8d70a159312744bc0da2,c19428bfa09aba15f182de0a0b3413cdc16bc8e9047ca4bd10a56d59db9a6cac
KUAKE-QQR:dev-35839,dev-35839,KUAKE-QQR,语义无直接关联,4,82,ad26fb5936b31ad6db84c622dee793469f3af541d2c9df7fb147ee7bbebeff6b,a186bb69b7b3acf36a9f36c5579e9dc04552be9edaccc806b45f9908a593da55
KUAKE-QQR:dev-35846,dev-35846,KUAKE-QQR,语义无直接关联,4,84,f493de7b1655dbc7a63bf65595bc4db1f75db374a6ab54e346cf2caf043670bd,5e6a175f22f749cc9b4eae828ebd68f819963b19fde162f355f1196a85fd2101
KUAKE-QQR:dev-35951,dev-35951,KUAKE-QQR,后者是前者的语义父集,4,96,5640d9ef5d8beda3e575d4936f3650e0a4695478500ae46ceb5b11019659c5f0,e80478947ceb9f53e2d3b8de9ce729f830d280e9fa336d57fc2e1bb989d7dca3
KUAKE-QQR:dev-35986,dev-35986,KUAKE-QQR,后者是前者的语义父集,4,83,23c414c5f9e90e4d9221080a4d853a11d0b545533c6208e7a1a86f5fc7f0d90b,c810ff8f99cbc599339468f125ce8dc317d9691bb8614eac7c0e9467e6be213d
KUAKE-QQR:dev-36168,dev-36168,KUAKE-QQR,完全一致,4,67,49715fdab2a1217b22a9078261b5d183bb7a12be72fe105f4493397ae45595fd,6850886f26d78aaf3d64f05b1a05e42b4b9e3e5d1fcd447c83375d8791289207
KUAKE-QQR:dev-36251,dev-36251,KUAKE-QQR,完全一致,4,87,f6c7f8d3e2574aa58a2bf249ed541a7ec295c14aa5440d5a3ed7e5369faf9573,faeb2cf9253e152cc0e0fc49a4a5768c56fc1dcfb352dc1b4d54a22106e47d26
KUAKE-QQR:dev-36302,dev-36302,KUAKE-QQR,完全一致,4,81,b2d5a3ec552b852ff96e0c13b271092604f321eaafb8eb324729c6e767f37a46,0af5fa93abbc3e7cab8c16bfb47d5274a6c52a81a6bdd2c1b36cca40776455a4
KUAKE-QQR:dev-36319,dev-36319,KUAKE-QQR,完全一致,4,80,684375083612dc9652c8077ffce216e753631572b6588729ecdd2abf0d4a9b9b,33fa21419fde44634cf548fa2ebc102c08095d07d7840dfb7c1e65a3203162af
KUAKE-QQR:dev-36402,dev-36402,KUAKE-QQR,完全一致,4,75,3aae1414e42eb5f8e72cf466f1ef9408968bf5dd72b65e236535f5565c372a1f,5686a2396299fc9f43d1ac599b740e136f3f243132584e9678f9e18944fd99cd
KUAKE-QQR:dev-36682,dev-36682,KUAKE-QQR,后者是前者的语义子集,4,81,209c6127c94a951b2d2d8eb281452ea23f729dfdfe7f1f9d58603bb0807f80a6,127d24afd811dff6213d5f329a4541a4118ef4ea85f76cac949c4d3033c89de3
KUAKE-QQR:dev-36693,dev-36693,KUAKE-QQR,后者是前者的语义子集,4,71,b34e5c082bdcdcf70764da98871e906093e2652ef8020a5aec6fc6f17989de4d,75908fc9535a5e7587e23567d17969a14170536f1d45ab197eea849f512af837
KUAKE-QQR:dev-36711,dev-36711,KUAKE-QQR,后者是前者的语义子集,4,93,6477b8130826c462f65389a6550651a2f729a455b889c13df520ec43fd0af73e,55f4961ae318a4987494b802aaa3f87dd43c1f9a663b39b0270a2568399dfe8c
KUAKE-QQR:dev-36778,dev-36778,KUAKE-QQR,后者是前者的语义子集,4,92,b4261b7a600662f28f30ee4c789c5fb0f40db476d56f178318d1e9e40151855e,d29471075f62ad281444b4e78246e23353b0f34a7773921e429e9d00ccba538a
KUAKE-QQR:dev-36842,dev-36842,KUAKE-QQR,后者是前者的语义子集,4,99,317c7ae8f702a06555b4decdbe1aa14b77ea9edaf429c33d34cf0011aa071e39,42af961dc4e13f23917e07958d891510fd4dcab7d18c23d0935ccb738af0004c
KUAKE-QQR:dev-3689,dev-3689,KUAKE-QQR,语义无直接关联,4,80,6a9d2091c92fea854bf13a16fa1e75948ebddcc27ce0f27bb7ffdff512fd2994,03fe275cee14e6f693f71ea65fb19d0eb769cc63553dc9c89c755ac0504a0608
KUAKE-QQR:dev-36892,dev-36892,KUAKE-QQR,语义无直接关联,4,88,5b5f542ed0171be434f0f6259def0e828d42060db4f62e01fe821b3426205d62,c7c44804365cc829ae119d7f9d5d1f85ed1100fbc3597a5c3107fb6f86041c70
KUAKE-QQR:dev-37023,dev-37023,KUAKE-QQR,后者是前者的语义子集,4,90,050c73be5ec15b5cdbbce16c4acdcb8f3d0a31d744d88e3cf04497ef8bc0f05f,4a8331600691f14139c2edad0cc770a7f4cbad88826cdea395d86e754edaf304
KUAKE-QQR:dev-37089,dev-37089,KUAKE-QQR,完全一致,4,89,db96c1e2ac18a09bd758d12c96495d5e0d611289a8374ef09b658edc8ade67a1,a487d5a669055e74c99264836a34f20a4b1859c3042da29757f9c0bc34b82f2b
KUAKE-QQR:dev-37201,dev-37201,KUAKE-QQR,语义无直接关联,4,94,f40e40390c0a83fece82bdac51e69186e736ac981ad84ea2436d95e591f557cc,90847d7b28c0b394db72366c358f03993fcd1d7b66ac3332c4bd769b89ad738a
KUAKE-QQR:dev-37235,dev-37235,KUAKE-QQR,后者是前者的语义子集,4,99,30bf896fcc987fc5886222d0377b3a4e0e2e698264c5bcef42470e4ee4391176,dafef27c09fcbfb329d32e507da420d5e9b16cbbe664b19089e6a94ca59d7205
KUAKE-QQR:dev-37332,dev-37332,KUAKE-QQR,后者是前者的语义子集,4,100,9c5a0e855ce6c42ecde09fb341d4b5247eb6f21d01d3f82c12ecd2772781b9ed,cc5e4b9a3fb264731600192e7c56c4c0d76a975abfe43d70d918fad83811fb0e
KUAKE-QQR:dev-37334,dev-37334,KUAKE-QQR,后者是前者的语义子集,4,93,e0677b2b615d27b3deb8b5bdf9e2f3087a9f8d1f4b328bbd74672058115e4aa4,dbb915eac2430bb24a2ef3c4c4a24b7dcbb1edaff43574e938ba7bc1bb966f99
KUAKE-QQR:dev-3873,dev-3873,KUAKE-QQR,完全一致,4,81,76f0b6b87399bcd334e5ba34c031394996c59b2445d54d2067540de0f8c223a9,3e5e2a05efe5c550634f319dc390864e31bb6c5b0afcf292d2712f4337da40c6
KUAKE-QQR:dev-3932,dev-3932,KUAKE-QQR,后者是前者的语义父集,4,87,43623b3c378056f356ffab324bf0a18c0ea90d8fa591c566102ccfa159865ec2,dc889f698e32ddf4f527d7c45685d94d32117c74ac9535ee880c2d95cdc6020f
KUAKE-QQR:dev-4019,dev-4019,KUAKE-QQR,后者是前者的语义子集,4,89,d0183bc67d6b9694d51fdac56d9cd99ad868a56f035241fe90823de83e239fdd,cf51f0e85c4d3c922533a654c9da1e3cc9ee946a9e3749998b0c4bdc62c63db5
KUAKE-QQR:dev-4224,dev-4224,KUAKE-QQR,后者是前者的语义子集,4,73,593928cfe1b0ee056246561656bb91aa6b8d17a4e7183dcd603388fe854769c3,07d212eac48ce959dfd69ae27642769ac42412cbdae68a5986886af0bfde6e37
KUAKE-QQR:dev-4280,dev-4280,KUAKE-QQR,后者是前者的语义子集,4,89,c7c67b922fc8522fe8e0f1bdcfc2681ace44849086efcd4574613b6350e81679,064c74daf23d84c43302288d95f8880aea1c00ec08ab8ab4ab7a511958445b52
KUAKE-QQR:dev-4287,dev-4287,KUAKE-QQR,后者是前者的语义子集,4,86,69a98dcff0907e3ade19099443ba16d36aff83d4ddd442cc0033df8059876a85,26ca024096a9721677899c433709709c321550ce3857f1a72f2a7df35250d984
KUAKE-QQR:dev-4406,dev-4406,KUAKE-QQR,后者是前者的语义父集,4,88,dd59d7ce735498bf93107daff76fb2e4ed51f8281303ecc7eed6189934e5657f,c58426f42a6bb9006e8ebd13ffb41a77de43f95664e5a160674ae497ba0a1be1
KUAKE-QQR:dev-4419,dev-4419,KUAKE-QQR,语义无直接关联,4,79,07817afb52d6bc498211733c881ca1ba76376dff6849748288203dcf357728cb,18b9e2fecf9097982ddb5a19cc12b0cd770596a707adeb06ba96851770268adf
KUAKE-QQR:dev-4470,dev-4470,KUAKE-QQR,后者是前者的语义父集,4,87,c48ab9f07e684c00dc849ded6817da2f9fc70a980d401e699fc6998efb1f850f,da1fbdafbaec6a60f126b29249957570398065141a188e7708f3cf9b86c28a34
KUAKE-QQR:dev-4522,dev-4522,KUAKE-QQR,语义无直接关联,4,91,254fb17ec93925227fa26556fcaa34fca3d1b9bc67cfb878534ef4a3207995c6,6a82fe39485977bbb3caf32abf5f5a1e4a22227dc18616135f179e0e1a199124
KUAKE-QQR:dev-4616,dev-4616,KUAKE-QQR,语义无直接关联,4,92,a6d4a0cebb7e03f3365e3e2e9d9e342ce5d1d5aa46091897b9abd39d16f09728,8bf2f32cedec743b865b300a65525cd8aa7c8825fa43e59646d02dfe71076b01
KUAKE-QQR:dev-4754,dev-4754,KUAKE-QQR,语义无直接关联,4,98,30a61132379029fbaec91ef66773ccb65e4f44549e3666a5e0189539d6cf6f66,8437e39c2844a002d16ac25df2fc17b6685333ae6a5fc74da7a57c279e9f4df7
KUAKE-QQR:dev-4761,dev-4761,KUAKE-QQR,语义无直接关联,4,86,5922f52f53e2872b4e9797426c2f6305d69706a0c2ca285c844766f5470b8ca6,fc08d330585310fc48b0d4144e3fa8fbd6851ec09e8d23f3737adfb5b3876d14
KUAKE-QQR:dev-4836,dev-4836,KUAKE-QQR,语义无直接关联,4,97,f1ccaf14353abf34e607b85a222ba8b947c109b6e5fe6d7f3fac8042e7170cda,3f6eb43b7b3fcf7448b8baa4170b6d477958fdc886158970955f97d01407e8e8
KUAKE-QQR:dev-4840,dev-4840,KUAKE-QQR,语义无直接关联,4,94,7313211d05212aa4081597cac6859459d4703476b490ae6d175531f80f389298,380bc32df0685be73c045307f0ea8e5436b2a99a6fa785626c1e792b47e29f6b
KUAKE-QQR:dev-4874,dev-4874,KUAKE-QQR,后者是前者的语义父集,4,100,d49f41f807074ea7097c65156179766f55b58451efef75ae263949c053ed6317,9d042af8f9952a474fa11a25284458ca4c4584236ce6b6f3b2693d544dbbf14b
KUAKE-QQR:dev-4912,dev-4912,KUAKE-QQR,语义无直接关联,4,96,de194643b646f3ac33a506a6567461512267c3a565538da960db835c36e605fc,9b6501dcc2fb5857fc4221f3bd3bdbdde97ffa6821a8c067f7077394ecd0f4a7
KUAKE-QQR:dev-4963,dev-4963,KUAKE-QQR,语义无直接关联,4,90,1a8cc4e4d98919443c78d463264287b0ea1f9201900be474109c9ccf29832d68,b4790af373a29b49fa5eb9e098b4d725d55bd88daf90e48685ea7cc070befdfa
KUAKE-QQR:dev-5261,dev-5261,KUAKE-QQR,语义无直接关联,4,100,6c6163e960b5098b67e3287cad1b626ec9838d6c7896e930c1b6218343c26e00,df40202dc538caa74a76be724e3e406e5604cb19e97cbe0c195a6a7c44e74716
KUAKE-QQR:dev-5325,dev-5325,KUAKE-QQR,语义无直接关联,4,77,6968ebd22f85dcccaedf8af71b14e1f7c051e0cc0d532da2192bcdf99be22c3d,dabe7c47c377b6842da621d6d6e18a1427f37aefb18668626a5279b7bbaaf148
KUAKE-QQR:dev-5331,dev-5331,KUAKE-QQR,语义无直接关联,4,79,258761caa91038fde095aaad392caf467d353983a50c6d6d3341602710b14a64,d8ec67387f278b5d6567255db8ebc9e4fcd35cebacf9fd01e11c58b91573c79d
KUAKE-QQR:dev-5372,dev-5372,KUAKE-QQR,后者是前者的语义父集,4,95,3298dbcd8db1c923198b3f1a3a64a233f8b94d970ee3fcf5ef469beda62d0ca7,f434910bfac7b71f0826f6738bd1a3efd8bd0575236791b506d66e6ed0d2333b
KUAKE-QQR:dev-5374,dev-5374,KUAKE-QQR,后者是前者的语义父集,4,95,b7eadab948c724b32c02cd80c6679c0d13b430bfae260d211f55f5c35b8f782c,215e8ef814fe96e0ac46d1dd92fbef64b4d892b1bd629a5acc0e9d7335337c1e
KUAKE-QQR:dev-5445,dev-5445,KUAKE-QQR,语义无直接关联,4,81,478632fe0b6f15d66a46efe48d513d9414aac7e750971a614e3a5ffded711e0f,655665352459642097f05c8a94e7ddfc777083c94da3e7c781b49253756ab853
KUAKE-QQR:dev-5460,dev-5460,KUAKE-QQR,后者是前者的语义父集,4,99,98840037b8ccb77d6f1a02316dafda37edf34db08e898fd766288a646abeeedc,9b9a3122e161a9b08be815eee0721781e936fa4a8cc2cbbf0f41c56f3eb0371a
KUAKE-QQR:dev-5643,dev-5643,KUAKE-QQR,语义无直接关联,4,80,547a71a15249b15eb1f6536e930bd55a798dabc0a98e79530b372addfd789860,80caa4a5b4c09c128d6bc2b8bf2b54ffe76a75aeafed3b3adfd1f49420b3787d
KUAKE-QQR:dev-573,dev-573,KUAKE-QQR,语义无直接关联,4,80,009949ae702d1aaf948a725daee1df7aab626853e68b83e1903bf4be872092bf,494c1bcb65b12e7814e3b404318d3b5c80ce4a2011c341b44f89fbae8a5157a9
KUAKE-QQR:dev-5771,dev-5771,KUAKE-QQR,后者是前者的语义子集,4,97,5d2d597471949238f2b774bfbe3bb0c961123f65d17e0c5ce995ca639566c24e,fce4cc84bfb8c5fb935d08942d55906e5f51af69155f6a2ee0b900847996d21c
KUAKE-QQR:dev-5830,dev-5830,KUAKE-QQR,语义无直接关联,4,94,7de66f8f2f4b43b45e943688890268173f4c8c966afd279c7ba021e5df56d135,46a0d03032459a623b4ec2a6e19dca02bae33dbde82539944823e457605af8e1
KUAKE-QQR:dev-5944,dev-5944,KUAKE-QQR,后者是前者的语义子集,4,97,56f90c9f676ac0077280bbc182a291d7ade332054eb5e1733996d782fd0163c5,675f658ac51c792dc595f8809dd03765c6a0fcb6e7049efa1f88419aeda83ed9
KUAKE-QQR:dev-606,dev-606,KUAKE-QQR,完全一致,4,85,21b786c873a72a8439f4f89644aca86d2780d14798ac51fb0405d9029122c872,668c3f72508fe372ff5f6647cc76839e38d0725c2e3289349890a4e512d4100b
KUAKE-QQR:dev-6232,dev-6232,KUAKE-QQR,后者是前者的语义子集,4,96,779b4d3aa81feb9bce9b3f2bb16676c6bb72195d62b44f47cd7974517127759b,146187cd567bf2f116e14eb8ae22699e0433eca387d16c5c19a33ea2cbc2ec1d
KUAKE-QQR:dev-6336,dev-6336,KUAKE-QQR,后者是前者的语义子集,4,77,6e9ea3b780fc35497bdb1ab1b9a027b324750989a7ee9a6fe0bc7203566a8797,c5ac4f8dbb993d6f724a18f65c01e421d2d568dacf0da0b3c918ec32b4030e14
KUAKE-QQR:dev-6388,dev-6388,KUAKE-QQR,完全一致,4,88,fa41c8c9e17b659254a5169675c77fae8a0899f038531e70f082b07a8428cb5d,af7f72e6e862a1ea9f2c547137d65144fe3e7cf86d060116267822d01ce864f4
KUAKE-QQR:dev-6389,dev-6389,KUAKE-QQR,完全一致,4,95,8066a3f1a16ef56d437ea4a6e432faa13569385099195975ebfccdd7334f263c,5a94aa026829a1391851480c8c4be86b7fc91c68a7910ee0963881baa081a2be
KUAKE-QQR:dev-6611,dev-6611,KUAKE-QQR,后者是前者的语义父集,4,93,dda1b11902ecf0c6b2dcc3d54617e25a79e74542c7c7454d5a00d6eb1d228f05,eb06e5d35e0c99c5a52405e88fca81b94fdeb3b517f7892a008a4a18c4eb50e9
KUAKE-QQR:dev-6646,dev-6646,KUAKE-QQR,完全一致,4,93,42cb3ed8fff472a331b74dac37ec97d225e7e87b9b1f595d93845b2a46959131,5c17a30cbc8f029c79f7e21a7570ea0208bcc89f83fdb8ddce70a308428342df
KUAKE-QQR:dev-6674,dev-6674,KUAKE-QQR,后者是前者的语义父集,4,96,a95f07a0d6dbafd494b945f820f76ae9bd5357e7b6bba24318cf9c1a012923ee,a58ff9532bd8b08d56bfc224363a34dfb6da7b66cb4cc67598616c644b03de46
KUAKE-QQR:dev-668,dev-668,KUAKE-QQR,后者是前者的语义子集,4,89,9536d55cd66969626f5b6ed5ed682e9fb3090f95e3991e8fbeb2866e423d141d,c16289cca51c0bf693d83a1f8240786322d36a440106c953f47d383f908a4f2e
KUAKE-QQR:dev-6717,dev-6717,KUAKE-QQR,后者是前者的语义父集,4,77,af62de40f998dd02d7f3e2f8f8448764c06059e5cd110d1d350aa14103e420b6,7c433a54d62e78de8be77442ecb089b43da70fe93f516564cacdc808e765c503
KUAKE-QQR:dev-6740,dev-6740,KUAKE-QQR,语义无直接关联,4,94,b429e4bc763957e28e0daf644915b3f277bfe1a9bafd48ce238d6f2ba446bc80,460055f7391cdffa5f58496d4028e400d6f1b4010cf05334619abfca7493ba91
KUAKE-QQR:dev-6760,dev-6760,KUAKE-QQR,语义无直接关联,4,93,15d7d1fbf0bea49ed1a6eb2237b4c010e0def26ee071b81cadaac1275a18c873,e70dfe916e8ce0f839f847914ad347b117f6fc803ad71d635f9c65bf25380e1d
KUAKE-QQR:dev-6890,dev-6890,KUAKE-QQR,后者是前者的语义父集,4,96,dbb5542a439e8150fe9ac5e22691d5e683b4f025fb702ac7e826e6a61700421f,d97323b78202cdaa8ff9efc21cfe7e2e01f1af5493d1e1dc061d1a82b705b79a
KUAKE-QQR:dev-6901,dev-6901,KUAKE-QQR,后者是前者的语义父集,4,87,86ce2398cc77a5cc4d7266df6836fc383e74e2eddbf15878db21838e3c20b1ad,9c0fbdbee904d06c98642a8c13a6939dc06145fbdc11d3a47ace69f17876d487
KUAKE-QQR:dev-6973,dev-6973,KUAKE-QQR,后者是前者的语义父集,4,89,525086ddc9b106f89a1a5819c6d3c1ae66199a0d9d7ee77f9680dc3d511f565e,7da150ded94d7c909d1b8943d825a3bfcd906a959148f03a4b843c1fec252340
KUAKE-QQR:dev-7031,dev-7031,KUAKE-QQR,后者是前者的语义父集,4,99,ad0ffe6610267c39c7d8a8525707171a043e5d89d62a02b074afc137d1b4a74f,89563a77d44a8675e63e478720325560e85490814e6fdbc74809cb2609ee235a
KUAKE-QQR:dev-7252,dev-7252,KUAKE-QQR,后者是前者的语义子集,4,85,0ff193dd44e6a2626f2d35f3b8a372c44e10677b8df695ea7184c8dae5f95beb,5eaf04212cd1f05f565a9de9954cd535803731d75fe8d324997b8e12b07f1837
KUAKE-QQR:dev-7332,dev-7332,KUAKE-QQR,完全一致,4,95,595073f6e98e681f010febcf6067a5f821b32cbc8d1dfd7e8d32f03af9c69816,54cecb512fccb119b61b226670ffbbad6ebf251bfcf93c12ce732e2bb2084f7d
KUAKE-QQR:dev-738,dev-738,KUAKE-QQR,语义无直接关联,4,83,fad9d7a60f466ae7f6d27fc265eb23feab5123aa4f505e3091bd4bc2475c2495,cba055f4f875ba43da13f2099f4b2730be315efb85b07687ef8fe1f292d729d9
KUAKE-QQR:dev-7472,dev-7472,KUAKE-QQR,语义无直接关联,4,105,e3e9d17262a808c9d87b881615aaa2242fb2e36fc3e0e11383236f5745500f98,336f454f3edac8715036566edd3994f5ab3fdd179ba031daf423d93b77bbee08
KUAKE-QQR:dev-7496,dev-7496,KUAKE-QQR,语义无直接关联,4,104,846acf63f2e6f550b4c9d80f34e081979bc16fe6863fe00182343d205949026f,38485aaeab6fe72977cb64428b62c705fb36e06dfbf96a201d59cb2b658ce3a2
KUAKE-QQR:dev-7502,dev-7502,KUAKE-QQR,语义无直接关联,4,99,a1d3bf6937e0ac7fe2e2c360bd6122c66d6cf2fd3b0b624817569a189c68f1f3,fc41d8051a1c2cd9a43e36d42aaaaf64011159accd5743a685400773d8fd328b
KUAKE-QQR:dev-7657,dev-7657,KUAKE-QQR,语义无直接关联,4,100,6598ee30f8bc2e4f9f69ef6cf33f85c29bfd4bb71af7c939ddcab4327f37925c,fdd42fe77a3c985e4209a094bbcf5cfcad8a3103e48f1f4e2230cb2c8087b41f
KUAKE-QQR:dev-7682,dev-7682,KUAKE-QQR,语义无直接关联,4,103,7d252eb867e180d52cc046d102cc360fde9ddf19c9139bed5d32e9f93c4c36d2,787748af8452c9314f5da2a4b73e40a63cd790931efd51475fe596515eeae46f
KUAKE-QQR:dev-7826,dev-7826,KUAKE-QQR,语义无直接关联,4,103,1cb8e32555f2188d6981a2c9d23a22356f309b232d8fa4dc076a49123e1a9ea1,a33e32870d7e518c13e004dbcb43a25acb3591219931a3061e1aca89370df451
KUAKE-QQR:dev-7834,dev-7834,KUAKE-QQR,语义无直接关联,4,93,1313b60684bb914405d124219cec0a1b8e7da41f7302c0e4a323a19cd5800d74,02fcfd4dae6b2fcc24670d50ce309b14c9f0594374eeab192c69e2f657d56265
KUAKE-QQR:dev-8107,dev-8107,KUAKE-QQR,语义无直接关联,4,88,15ca4eeb69c7f589f9cf4f558f840fbd0a6161746b06fddd9f3f457385c2f113,14846881c450a3528b91fe9d1451efcb296967647a2988d9834091a7e200e835
KUAKE-QQR:dev-818,dev-818,KUAKE-QQR,后者是前者的语义子集,4,97,bce68fa4f8871f823c739b94d71f09e552a0c8f46d7265f1b6e4eb652a9d2eca,7de264b94efb4d9a012506cc32d23863f6e3c88df232f6b807beedcf29a0d72d
KUAKE-QQR:dev-8252,dev-8252,KUAKE-QQR,语义无直接关联,4,89,38d9a63c7e2d90514e689631b81860c363ec3237fccf95631cd4c7579553deb4,45e4d56176eb7024395a29f1268f7d0e9eed1894b110d2737dbf99195b7551b0
KUAKE-QQR:dev-8260,dev-8260,KUAKE-QQR,语义无直接关联,4,81,97162beced12194524a217d647f32b93081f078ce420be049263998193a942d6,f2e00bc8608752bd16ca3a21928d59380a0aab7644c613c7d585a3dbef55b2a3
KUAKE-QQR:dev-8405,dev-8405,KUAKE-QQR,后者是前者的语义子集,4,98,a44fc64f489f33f80e8431b8ebc85b6cc2cdb0a3187823d5c0f02716f632a035,63e11ac3602363b4e394d13c1d659299cb131181306ffb30d003d5d1b10e1b66
KUAKE-QQR:dev-8447,dev-8447,KUAKE-QQR,语义无直接关联,4,104,5758c1fd494a739534f3ce97bbe473753fc5f21ca9a7de29a37a27f5dbdaa59a,f6bdde3394f42a947968c5750f63cd957fa258328d7f52fa64328f60994967d3
KUAKE-QQR:dev-8512,dev-8512,KUAKE-QQR,语义无直接关联,4,98,8366fcb00723c4a4f37b220ff27e3b17125f849737f59270240254c9061a71b5,cb1a0abde8cf958c5104c0c3c31a267a734655a04ed5f4e61b84c7f1551671d1
KUAKE-QQR:dev-8746,dev-8746,KUAKE-QQR,后者是前者的语义子集,4,95,f382975d12ffe9ab4b68ecaa13f569222cb44e76a9766f33e445916996210900,515e50648f62cd07b7e0109560ef28aa34216a14b78f3407f04024ede9ad02db
KUAKE-QQR:dev-8822,dev-8822,KUAKE-QQR,后者是前者的语义父集,4,85,3849cdbd3d007eb4d5e20e3a506a94e4794c53aeb6763d25f9598191dd0f9f1d,531e1f2eb529a8c25ce5cc67376bb436b99164e03ff7338e2d6610ecddc4e608
KUAKE-QQR:dev-8864,dev-8864,KUAKE-QQR,后者是前者的语义子集,4,96,c37a30fa95502b54d85fdcbcb57e80fb038058ef56d226fd06167285566ddd0f,882522c4b2fc732d49c5f9acf83dc317798d646366417603b7dd63abc28a5e3f
KUAKE-QQR:dev-8977,dev-8977,KUAKE-QQR,完全一致,4,93,507d8e7f686873a533570d75a7eaa9f0c291a40711b7ad43c0d0311ba10c2ffa,22b8b8294acc1d37db777883e9c7b2abf9d8f6d30c43c0fe6c7def9aa4609cda
KUAKE-QQR:dev-9146,dev-9146,KUAKE-QQR,后者是前者的语义子集,4,98,ec477bee0b6d459bb9441a297501c4434be7807886da6aef3c6c27109151356d,53e8b349382bf0dcbbdd92c4c2b96bb744c93b8b91d4ed820f31336046ea97a0
KUAKE-QQR:dev-9167,dev-9167,KUAKE-QQR,后者是前者的语义子集,4,100,cf1814d1519cea0dc55015af461231e1071d6864b2f750c3677c8d8d1cdc4551,f071eea37895b2d0b1124c0019daffea27e741a75b9da7a3ee27640ae58f80d2
KUAKE-QQR:dev-9232,dev-9232,KUAKE-QQR,语义无直接关联,4,95,fbb60b88cf3d5243553c777372a5d4a6238071dda0881d8422212ac04b843d0f,7d936666565d266a27777c768c185d1cf83df4317e2f4eb1c6c52fefb5fca5f1
KUAKE-QQR:dev-9313,dev-9313,KUAKE-QQR,语义无直接关联,4,91,7c1f32e90db9a24e2c2ea9553b44113c67ba476e5ddc1faccfd15ab21b84f92b,c0bf6d3a0978be5f8605ba76fd663e7f32ae384d0434bcd7d8279c94d7b606f4
KUAKE-QQR:dev-9414,dev-9414,KUAKE-QQR,后者是前者的语义子集,4,89,620a7803ff971714e611b3d1541e673ca7f4a2c294356eab58e07fa4f8566f4b,e7ed19989e05e964f58f08f189b91623fe1d1e06ff51695266b76acbd7f5b5d3
KUAKE-QQR:dev-9453,dev-9453,KUAKE-QQR,语义无直接关联,4,77,f5ec67ea581ae23aa72ab081ad87b6a2963b32d89a80199510c7673326d3a0e0,bc0114e151439413ad812ba7c1410c3a2173b850410fbb82a8112a22c3b7372b
KUAKE-QQR:dev-9577,dev-9577,KUAKE-QQR,语义无直接关联,4,86,060e8f0c1d2ffb2dacc5ef51f0bb9619709c2f8d179e23270361699987a8e183,5c4b161d0c5c34ba50224306c6eab790d82ab6bc178767c9c4748868f458e4b6
KUAKE-QQR:dev-9625,dev-9625,KUAKE-QQR,后者是前者的语义子集,4,87,e6413235b79d922eb5ca0bcc89f68b3871f33ebaa4e6ae269eeeb014d8fa056a,965f3eaf18dcebac1aa881fdbd51edf42d7c530c376b572ffce7b5dbfca6e06e
